Gene ID	% GC content
ENSG00000272043	50.96
ENSG00000211942	51.59
ENSG00000270761	55.15
ENSG00000242986	42.79
ENSG00000231001	39.20
ENSG00000266651	44.94
ENSG00000229314	55.09
ENSG00000182463	42.02
ENSG00000105254	55.29
ENSG00000153832	43.78
ENSG00000268364	39.57
ENSG00000273931	49.15
ENSG00000249593	41.89
ENSG00000271776	44.00
ENSG00000276951	50.30
ENSG00000265746	46.79
ENSG00000252779	33.33
ENSG00000206925	40.71
ENSG00000152518	55.96
ENSG00000251819	44.66
ENSG00000254973	50.29
ENSG00000201588	60.50
ENSG00000199780	36.28
ENSG00000199809	46.40
ENSG00000274777	28.47
ENSG00000203733	30.41
ENSG00000252999	44.90
ENSG00000263693	48.05
ENSG00000198752	48.97
ENSG00000222589	50.68
ENSG00000236841	37.18
ENSG00000212452	41.56
ENSG00000165197	39.30
ENSG00000212302	43.48
ENSG00000199804	48.33
ENSG00000186908	36.11
ENSG00000265059	45.27
ENSG00000242482	46.15
ENSG00000200653	38.97
ENSG00000265684	52.68
ENSG00000148965	42.11
ENSG00000242281	54.79
ENSG00000207639	49.40
ENSG00000207082	43.93
ENSG00000201668	42.86
ENSG00000207862	49.40
ENSG00000244056	50.94
ENSG00000222407	47.75
ENSG00000005961	54.83
ENSG00000275238	84.29
ENSG00000201003	47.79
ENSG00000276256	37.57
ENSG00000263872	30.00
ENSG00000271924	47.86
ENSG00000202237	39.62
ENSG00000278551	35.51
ENSG00000221240	54.79
ENSG00000266419	44.74
ENSG00000252647	63.96
ENSG00000207403	39.22
ENSG00000201654	46.73
ENSG00000274055	35.42
ENSG00000221263	28.57
ENSG00000283645	33.90
ENSG00000251763	36.54
ENSG00000222536	35.35
ENSG00000281676	41.18
ENSG00000251752	39.66
ENSG00000005436	36.39
ENSG00000276599	66.67
ENSG00000252061	29.90
ENSG00000199241	40.00
ENSG00000222736	44.26
ENSG00000275698	45.71
ENSG00000243968	55.30
ENSG00000083750	40.87
ENSG00000207115	41.12
ENSG00000212146	37.38
ENSG00000265976	63.33
ENSG00000264638	45.95
ENSG00000243066	55.33
ENSG00000138767	36.25
ENSG00000253025	44.05
ENSG00000261451	41.35
ENSG00000199709	40.00
ENSG00000221740	41.89
ENSG00000278482	41.74
ENSG00000282742	45.52
ENSG00000221771	52.38
ENSG00000269776	52.94
ENSG00000212325	36.84
ENSG00000251807	44.79
ENSG00000202216	44.44
ENSG00000180210	50.64
ENSG00000132911	37.97
ENSG00000243446	53.82
ENSG00000206957	39.80
ENSG00000276735	52.23
ENSG00000252068	38.83
ENSG00000207782	66.67
ENSG00000278233	57.52
ENSG00000266211	42.86
ENSG00000258405	43.95
ENSG00000208014	36.46
ENSG00000264755	63.49
ENSG00000278457	58.82
ENSG00000252292	50.60
ENSG00000272384	60.70
ENSG00000208000	43.62
ENSG00000265321	45.78
ENSG00000226541	52.26
ENSG00000251719	36.00
ENSG00000243049	56.43
ENSG00000252290	36.36
ENSG00000206909	53.33
ENSG00000180878	46.27
ENSG00000242255	40.38
ENSG00000278421	38.03
ENSG00000222842	49.33
ENSG00000222452	47.13
ENSG00000266770	54.26
ENSG00000252923	45.90
ENSG00000225609	43.79
ENSG00000200879	44.71
ENSG00000201300	40.24
ENSG00000222604	40.91
ENSG00000267580	56.11
ENSG00000201648	37.78
ENSG00000277428	38.61
ENSG00000248571	38.82
ENSG00000249970	46.35
ENSG00000268654	36.90
ENSG00000278101	38.78
ENSG00000222220	46.49
ENSG00000230069	51.36
ENSG00000278089	40.24
ENSG00000200570	37.50
ENSG00000258467	36.21
ENSG00000172348	39.65
ENSG00000180611	42.73
ENSG00000224548	50.33
ENSG00000222431	38.10
ENSG00000223395	47.50
ENSG00000253063	36.67
ENSG00000266321	48.72
ENSG00000228937	40.09
ENSG00000235239	46.84
ENSG00000200869	40.19
ENSG00000277506	48.83
ENSG00000178719	66.68
ENSG00000252695	57.30
ENSG00000277446	52.72
ENSG00000206658	41.12
ENSG00000119431	54.87
ENSG00000263926	58.62
ENSG00000273701	36.87
ENSG00000265725	35.44
ENSG00000207699	47.13
ENSG00000174567	47.52
ENSG00000266195	57.97
ENSG00000280264	50.40
ENSG00000208003	39.58
ENSG00000200354	53.73
ENSG00000268678	58.11
ENSG00000238754	40.00
ENSG00000275239	47.78
ENSG00000255874	49.31
ENSG00000263600	36.08
ENSG00000275108	36.51
ENSG00000221333	34.48
ENSG00000278939	39.66
ENSG00000253602	58.87
ENSG00000202183	31.29
ENSG00000221792	54.46
ENSG00000133315	58.06
ENSG00000265595	51.28
ENSG00000274917	57.52
ENSG00000083635	38.71
ENSG00000277546	43.44
ENSG00000264658	36.00
ENSG00000207385	38.32
ENSG00000278329	49.12
ENSG00000200473	48.76
ENSG00000199636	36.19
ENSG00000242719	50.35
ENSG00000229294	40.17
ENSG00000202309	42.16
ENSG00000201749	43.86
ENSG00000234144	42.48
ENSG00000274187	46.05
ENSG00000222663	40.15
ENSG00000273636	49.09
ENSG00000279925	48.13
ENSG00000223259	42.02
ENSG00000200313	42.58
ENSG00000200463	47.76
ENSG00000275522	48.51
ENSG00000251837	38.14
ENSG00000263795	62.18
ENSG00000276765	52.78
ENSG00000183798	62.66
ENSG00000207023	38.10
ENSG00000222870	39.62
ENSG00000264426	60.00
ENSG00000235004	32.88
ENSG00000202272	38.61
ENSG00000263432	52.19
ENSG00000207227	43.14
ENSG00000201176	39.25
ENSG00000201868	44.68
ENSG00000265033	53.40
ENSG00000266144	56.58
ENSG00000252236	47.52
ENSG00000252211	51.20
ENSG00000277249	67.16
ENSG00000263834	56.96
ENSG00000133687	39.27
ENSG00000264984	54.41
ENSG00000222282	34.74
ENSG00000273500	39.45
ENSG00000252261	48.41
ENSG00000264494	46.05
ENSG00000253080	50.53
ENSG00000276941	31.91
ENSG00000207649	57.14
ENSG00000207864	47.42
ENSG00000200436	41.07
ENSG00000275726	58.82
ENSG00000274617	47.73
ENSG00000240327	49.83
ENSG00000221251	41.86
ENSG00000222971	50.48
ENSG00000251886	34.95
ENSG00000239932	52.56
ENSG00000167766	44.66
ENSG00000212237	56.20
ENSG00000201815	36.79
ENSG00000264549	57.35
ENSG00000239040	42.72
ENSG00000201690	42.74
ENSG00000252872	42.19
ENSG00000273748	38.41
ENSG00000207198	47.12
ENSG00000212276	42.37
ENSG00000280316	49.11
ENSG00000222973	46.60
ENSG00000251359	62.90
ENSG00000226477	51.56
ENSG00000272160	40.74
ENSG00000277588	56.25
ENSG00000227029	46.79
ENSG00000216636	40.08
ENSG00000242080	38.67
ENSG00000236819	44.61
ENSG00000230275	44.06
ENSG00000268117	41.28
ENSG00000227899	50.88
ENSG00000200888	43.14
ENSG00000253384	43.61
ENSG00000251965	57.69
ENSG00000279286	50.50
ENSG00000124003	41.12
ENSG00000265507	55.00
ENSG00000234308	38.00
ENSG00000207605	59.78
ENSG00000149531	35.24
ENSG00000260490	42.80
ENSG00000251296	49.26
ENSG00000275524	43.90
ENSG00000269845	43.42
ENSG00000222558	40.38
ENSG00000226796	53.56
ENSG00000233033	45.85
ENSG00000270479	44.40
ENSG00000019995	39.68
ENSG00000265848	58.11
ENSG00000237947	53.30
ENSG00000243101	52.48
ENSG00000279331	48.39
ENSG00000207088	56.83
ENSG00000221888	47.83
ENSG00000227154	50.07
ENSG00000229686	45.07
ENSG00000178233	54.71
ENSG00000237234	40.20
ENSG00000123500	35.46
ENSG00000205940	42.24
ENSG00000143224	53.01
ENSG00000273621	44.44
ENSG00000231087	51.23
ENSG00000271222	45.65
ENSG00000243505	47.90
ENSG00000249920	46.39
ENSG00000271409	54.20
ENSG00000114853	62.11
ENSG00000251632	35.34
ENSG00000232403	46.47
ENSG00000225434	40.96
ENSG00000281569	45.43
ENSG00000249838	44.21
ENSG00000271491	36.98
ENSG00000240639	56.25
ENSG00000261257	53.12
ENSG00000274322	45.09
ENSG00000205318	40.26
ENSG00000202079	43.93
ENSG00000258986	53.82
ENSG00000252977	46.84
ENSG00000253682	37.72
ENSG00000224194	48.33
ENSG00000212171	52.04
ENSG00000224656	42.99
ENSG00000207433	41.12
ENSG00000113262	56.15
ENSG00000250994	47.67
ENSG00000280941	55.06
ENSG00000207260	43.93
ENSG00000236348	43.71
ENSG00000273729	52.80
ENSG00000269275	68.19
ENSG00000228098	35.53
ENSG00000264185	41.12
ENSG00000232352	59.37
ENSG00000256346	43.18
ENSG00000272025	49.75
ENSG00000180340	64.91
ENSG00000123810	52.34
ENSG00000229485	68.33
ENSG00000227633	33.15
ENSG00000132671	66.36
ENSG00000228935	41.56
ENSG00000278779	53.78
ENSG00000281079	39.77
ENSG00000207995	42.86
ENSG00000203531	47.56
ENSG00000266672	50.00
ENSG00000120942	48.21
ENSG00000235372	42.99
ENSG00000255910	37.65
ENSG00000201026	54.95
ENSG00000200564	41.46
ENSG00000265606	70.27
ENSG00000274893	40.96
ENSG00000179073	41.37
ENSG00000265735	57.63
ENSG00000226446	44.39
ENSG00000199165	42.50
ENSG00000164334	48.53
ENSG00000173706	44.98
ENSG00000222078	50.88
ENSG00000244006	52.01
ENSG00000283152	54.32
ENSG00000237475	39.38
ENSG00000171943	41.92
ENSG00000168079	49.04
ENSG00000224414	44.96
ENSG00000238650	43.28
ENSG00000249599	37.67
ENSG00000106689	51.83
ENSG00000221120	70.59
ENSG00000202407	43.14
ENSG00000202008	36.96
ENSG00000223648	50.56
ENSG00000224892	43.46
ENSG00000276961	59.41
ENSG00000222428	52.17
ENSG00000158714	49.75
ENSG00000272395	63.51
ENSG00000242201	52.68
ENSG00000271537	40.27
ENSG00000251816	46.51
ENSG00000199739	40.34
ENSG00000121335	41.24
ENSG00000251442	39.79
ENSG00000228336	46.71
ENSG00000270367	42.25
ENSG00000200356	42.99
ENSG00000279490	42.03
ENSG00000237440	39.46
ENSG00000200806	51.69
ENSG00000273219	44.59
ENSG00000195024	45.83
ENSG00000269904	39.33
ENSG00000263764	45.31
ENSG00000188765	49.52
ENSG00000206992	42.99
ENSG00000206898	52.99
ENSG00000282342	60.38
ENSG00000206678	42.06
ENSG00000277846	41.43
ENSG00000271949	40.41
ENSG00000243925	39.18
ENSG00000283398	49.71
ENSG00000173041	38.98
ENSG00000264741	68.49
ENSG00000274131	54.13
ENSG00000251135	37.79
ENSG00000200293	52.99
ENSG00000236251	48.70
ENSG00000221365	75.34
ENSG00000207756	29.90
ENSG00000223538	51.66
ENSG00000279705	40.10
ENSG00000228360	46.58
ENSG00000142634	56.77
ENSG00000206705	40.20
ENSG00000276122	53.71
ENSG00000278040	50.60
ENSG00000226213	52.00
ENSG00000199840	40.00
ENSG00000183808	39.00
ENSG00000104827	64.98
ENSG00000212359	40.59
ENSG00000255749	48.89
ENSG00000276379	54.23
ENSG00000283682	40.79
ENSG00000276145	49.32
ENSG00000189190	45.41
ENSG00000274542	41.82
ENSG00000234089	51.87
ENSG00000168876	37.68
ENSG00000163576	40.39
ENSG00000277698	60.00
ENSG00000222305	36.43
ENSG00000140265	44.13
ENSG00000252922	37.74
ENSG00000283678	54.29
ENSG00000234243	52.73
ENSG00000232962	52.49
ENSG00000252246	51.82
ENSG00000207714	53.61
ENSG00000189320	46.33
ENSG00000223120	47.15
ENSG00000278239	41.55
ENSG00000252721	40.78
ENSG00000276229	56.00
ENSG00000277721	51.18
ENSG00000221611	51.65
ENSG00000130513	51.93
ENSG00000169914	41.28
ENSG00000222986	36.21
ENSG00000225945	43.87
ENSG00000252053	38.27
ENSG00000250207	64.48
ENSG00000200752	38.94
ENSG00000252628	36.47
ENSG00000207248	43.93
ENSG00000277479	55.26
ENSG00000223247	43.46
ENSG00000278618	56.98
ENSG00000183092	60.97
ENSG00000207609	51.19
ENSG00000243364	54.15
ENSG00000199145	42.65
ENSG00000236281	52.47
ENSG00000252766	32.38
ENSG00000222960	35.58
ENSG00000231147	44.22
ENSG00000200406	45.83
ENSG00000061676	35.82
ENSG00000164916	52.09
ENSG00000106245	48.46
ENSG00000265205	42.53
ENSG00000199622	48.24
ENSG00000281842	51.72
ENSG00000233765	57.83
ENSG00000227131	45.65
ENSG00000200591	38.24
ENSG00000170835	53.58
ENSG00000283088	45.42
ENSG00000240470	51.36
ENSG00000252074	44.66
ENSG00000199594	36.54
ENSG00000235499	69.31
ENSG00000280537	43.87
ENSG00000221081	47.92
ENSG00000240203	53.14
ENSG00000252729	40.57
ENSG00000266327	24.10
ENSG00000281471	54.03
ENSG00000101162	44.43
ENSG00000266984	37.87
ENSG00000201277	43.56
ENSG00000206674	42.06
ENSG00000265896	40.40
ENSG00000225563	44.18
ENSG00000206723	38.32
ENSG00000212345	41.12
ENSG00000224783	41.40
ENSG00000221332	42.31
ENSG00000231830	51.02
ENSG00000214140	55.00
ENSG00000143954	48.19
ENSG00000274848	54.58
ENSG00000252705	35.51
ENSG00000200327	48.18
ENSG00000233410	33.93
ENSG00000269110	39.78
ENSG00000252170	41.67
ENSG00000199466	40.20
ENSG00000252148	30.10
ENSG00000263396	50.34
ENSG00000238759	39.68
ENSG00000200832	42.67
ENSG00000167994	59.29
ENSG00000242165	52.17
ENSG00000276225	49.48
ENSG00000240713	53.36
ENSG00000226433	41.06
ENSG00000251726	44.26
ENSG00000173812	49.15
ENSG00000237637	42.06
ENSG00000207217	58.52
ENSG00000238597	41.67
ENSG00000250030	38.96
ENSG00000239250	50.51
ENSG00000233611	46.34
ENSG00000129194	63.17
ENSG00000264314	39.66
ENSG00000202335	37.14
ENSG00000253615	39.33
ENSG00000263973	33.75
ENSG00000169299	39.92
ENSG00000234682	42.76
ENSG00000066382	40.01
ENSG00000207460	42.39
ENSG00000265602	45.96
ENSG00000278725	53.76
ENSG00000201151	38.89
ENSG00000281881	47.65
ENSG00000252036	48.13
ENSG00000132581	47.11
ENSG00000254347	38.52
ENSG00000199407	48.76
ENSG00000254690	59.56
ENSG00000201642	42.06
ENSG00000166847	42.94
ENSG00000250114	52.66
ENSG00000278413	42.53
ENSG00000233820	46.77
ENSG00000252350	53.11
ENSG00000263941	53.38
ENSG00000254050	34.09
ENSG00000276065	48.31
ENSG00000207091	42.57
ENSG00000237793	60.45
ENSG00000243317	43.10
ENSG00000187191	36.06
ENSG00000265724	56.79
ENSG00000202240	42.99
ENSG00000253680	37.87
ENSG00000168505	62.06
ENSG00000092820	46.17
ENSG00000233129	29.90
ENSG00000232794	46.29
ENSG00000252222	41.94
ENSG00000267060	49.88
ENSG00000280301	43.23
ENSG00000250858	45.20
ENSG00000199299	53.64
ENSG00000231471	49.07
ENSG00000235312	48.66
ENSG00000253714	55.29
ENSG00000224626	38.70
ENSG00000234191	45.05
ENSG00000200759	43.93
ENSG00000253131	55.86
ENSG00000201742	41.67
ENSG00000279750	49.66
ENSG00000279691	58.13
ENSG00000199536	39.25
ENSG00000199370	48.37
ENSG00000234921	47.95
ENSG00000174799	37.81
ENSG00000212199	44.86
ENSG00000200706	37.50
ENSG00000143951	37.72
ENSG00000200745	46.02
ENSG00000258302	38.27
ENSG00000224373	54.25
ENSG00000186019	39.85
ENSG00000202269	43.70
ENSG00000221420	38.76
ENSG00000212597	36.54
ENSG00000238782	46.77
ENSG00000238297	42.71
ENSG00000233527	42.20
ENSG00000231227	54.70
ENSG00000262410	44.86
ENSG00000274597	42.99
ENSG00000255285	55.28
ENSG00000252423	39.22
ENSG00000254158	51.48
ENSG00000252098	39.42
ENSG00000240961	50.17
ENSG00000229101	42.46
ENSG00000200547	39.13
ENSG00000244392	53.33
ENSG00000274841	57.30
ENSG00000229014	41.38
ENSG00000254833	50.20
ENSG00000200665	38.32
ENSG00000207815	44.30
ENSG00000199960	41.98
ENSG00000252562	43.43
ENSG00000239640	52.53
ENSG00000234761	50.00
ENSG00000261622	38.58
ENSG00000223274	44.17
ENSG00000253093	46.28
ENSG00000254771	37.13
ENSG00000258873	45.64
ENSG00000207020	40.20
ENSG00000242038	55.96
ENSG00000140832	47.84
ENSG00000197536	46.92
ENSG00000172164	40.40
ENSG00000201241	38.83
ENSG00000229956	36.62
ENSG00000222405	38.57
ENSG00000199516	42.16
ENSG00000235981	37.26
ENSG00000272620	52.91
ENSG00000212215	40.00
ENSG00000274018	47.52
ENSG00000275670	42.17
ENSG00000232350	52.70
ENSG00000230467	56.26
ENSG00000242158	54.70
ENSG00000222343	48.81
ENSG00000137745	36.44
ENSG00000223040	50.90
ENSG00000201001	37.14
ENSG00000206631	37.38
ENSG00000199552	39.39
ENSG00000224235	38.51
ENSG00000197472	42.51
ENSG00000201228	44.12
ENSG00000252798	44.12
ENSG00000239702	56.42
ENSG00000212260	39.05
ENSG00000266704	60.61
ENSG00000251014	50.09
ENSG00000242781	34.50
ENSG00000274770	29.36
ENSG00000152784	47.90
ENSG00000223004	36.76
ENSG00000222244	50.83
ENSG00000273886	53.51
ENSG00000168490	56.69
ENSG00000235820	44.65
ENSG00000264792	30.95
ENSG00000129128	36.77
ENSG00000277668	54.55
ENSG00000135222	31.99
ENSG00000207956	32.65
ENSG00000252696	48.46
ENSG00000244618	53.76
ENSG00000201744	46.73
ENSG00000250406	37.93
ENSG00000227508	51.25
ENSG00000222821	40.29
ENSG00000275154	45.83
ENSG00000201368	45.79
ENSG00000254251	37.26
ENSG00000252484	41.54
ENSG00000274408	42.28
ENSG00000265181	82.76
ENSG00000206702	52.44
ENSG00000136541	37.18
ENSG00000252848	45.08
ENSG00000200534	40.77
ENSG00000207496	57.55
ENSG00000264274	43.24
ENSG00000252001	46.15
ENSG00000180116	36.44
ENSG00000171425	58.42
ENSG00000272262	35.00
ENSG00000278807	52.31
ENSG00000198982	40.98
ENSG00000221203	35.48
ENSG00000254182	39.25
ENSG00000206889	41.12
ENSG00000242145	39.34
ENSG00000199460	40.19
ENSG00000164062	58.08
ENSG00000280410	64.88
ENSG00000212521	34.91
ENSG00000119616	40.97
ENSG00000133246	57.13
ENSG00000200241	43.24
ENSG00000199881	38.46
ENSG00000265986	37.68
ENSG00000266549	47.77
ENSG00000244232	52.98
ENSG00000276869	75.38
ENSG00000223729	61.08
ENSG00000276473	28.64
ENSG00000223189	40.38
ENSG00000271818	52.80
ENSG00000207548	36.36
ENSG00000207046	38.10
ENSG00000276873	55.56
ENSG00000252917	46.75
ENSG00000274889	49.32
ENSG00000238523	32.79
ENSG00000279929	49.26
ENSG00000235868	49.11
ENSG00000252621	39.09
ENSG00000246792	40.62
ENSG00000274326	36.02
ENSG00000232783	48.78
ENSG00000212561	37.96
ENSG00000170788	40.36
ENSG00000252863	40.00
ENSG00000207781	48.24
ENSG00000072858	40.79
ENSG00000274697	61.11
ENSG00000116039	50.22
ENSG00000241524	47.74
ENSG00000200107	39.64
ENSG00000221594	30.95
ENSG00000243667	39.84
ENSG00000207207	44.25
ENSG00000212051	48.00
ENSG00000199824	38.32
ENSG00000229903	37.41
ENSG00000104774	53.98
ENSG00000263790	47.25
ENSG00000265160	48.48
ENSG00000200197	49.69
ENSG00000251810	49.52
ENSG00000201095	36.45
ENSG00000239128	44.23
ENSG00000202560	30.77
ENSG00000197903	61.15
ENSG00000215545	39.65
ENSG00000201788	41.18
ENSG00000239577	52.80
ENSG00000222421	35.78
ENSG00000239910	53.36
ENSG00000231548	53.06
ENSG00000283262	41.43
ENSG00000180245	37.49
ENSG00000263688	35.90
ENSG00000279459	57.07
ENSG00000227210	39.40
ENSG00000283379	35.63
ENSG00000266517	49.37
ENSG00000231411	58.45
ENSG00000261669	42.03
ENSG00000267794	60.19
ENSG00000226989	50.63
ENSG00000261519	59.27
ENSG00000254795	41.81
ENSG00000283549	37.58
ENSG00000227032	54.99
ENSG00000124659	54.33
ENSG00000263746	64.29
ENSG00000231295	32.77
ENSG00000260478	37.62
ENSG00000203781	47.68
ENSG00000238131	34.72
ENSG00000242102	55.03
ENSG00000201420	50.83
ENSG00000227634	49.45
ENSG00000237361	49.75
ENSG00000261296	37.14
ENSG00000265845	43.43
ENSG00000223177	45.00
ENSG00000238210	42.88
ENSG00000235044	47.92
ENSG00000233930	51.87
ENSG00000283604	46.27
ENSG00000218725	44.61
ENSG00000251990	43.56
ENSG00000274466	56.90
ENSG00000278003	51.72
ENSG00000201634	40.79
ENSG00000272380	40.29
ENSG00000227344	38.94
ENSG00000252050	40.00
ENSG00000265422	52.44
ENSG00000237450	49.68
ENSG00000267653	40.39
ENSG00000214342	43.16
ENSG00000264102	63.86
ENSG00000225919	39.55
ENSG00000238658	38.32
ENSG00000232140	48.16
ENSG00000212314	34.95
ENSG00000271761	24.81
ENSG00000207951	45.36
ENSG00000281889	44.84
ENSG00000207613	54.55
ENSG00000222257	43.61
ENSG00000091317	38.68
ENSG00000265871	45.98
ENSG00000254914	42.86
ENSG00000241791	53.12
ENSG00000200789	47.97
ENSG00000232896	41.91
ENSG00000200942	39.00
ENSG00000252444	41.44
ENSG00000224815	39.53
ENSG00000228108	42.74
ENSG00000280024	46.14
ENSG00000202534	42.99
ENSG00000244378	46.54
ENSG00000223629	47.37
ENSG00000247324	44.43
ENSG00000172986	43.26
ENSG00000266071	43.04
ENSG00000272787	52.64
ENSG00000278289	42.56
ENSG00000262566	38.86
ENSG00000233268	50.42
ENSG00000283212	55.84
ENSG00000259675	40.18
ENSG00000277913	28.33
ENSG00000200538	46.76
ENSG00000103485	51.92
ENSG00000275360	56.90
ENSG00000277965	54.06
ENSG00000199920	42.55
ENSG00000200036	51.26
ENSG00000214518	62.89
ENSG00000259150	44.18
ENSG00000214998	42.09
ENSG00000200183	41.51
ENSG00000206721	41.18
ENSG00000259732	42.36
ENSG00000249717	38.00
ENSG00000199349	39.82
ENSG00000257863	36.89
ENSG00000238300	40.74
ENSG00000253743	50.12
ENSG00000207767	44.44
ENSG00000206845	39.25
ENSG00000188010	39.59
ENSG00000253506	45.17
ENSG00000204818	42.79
ENSG00000277035	50.00
ENSG00000251864	41.12
ENSG00000162621	37.67
ENSG00000201711	40.19
ENSG00000212626	50.75
ENSG00000223080	40.91
ENSG00000266801	39.99
ENSG00000244112	53.47
ENSG00000170983	51.85
ENSG00000221697	51.25
ENSG00000266097	55.43
ENSG00000211840	46.43
ENSG00000274703	53.03
ENSG00000252682	47.06
ENSG00000202224	36.61
ENSG00000276105	61.73
ENSG00000282551	42.62
ENSG00000259124	45.81
ENSG00000211633	48.88
ENSG00000203411	56.04
ENSG00000201217	41.59
ENSG00000201289	55.11
ENSG00000252422	46.60
ENSG00000281972	45.27
ENSG00000264525	41.25
ENSG00000201850	38.95
ENSG00000207813	44.58
ENSG00000252117	45.19
ENSG00000263828	42.50
ENSG00000201782	50.00
ENSG00000279731	45.16
ENSG00000277986	44.72
ENSG00000211870	35.00
ENSG00000241119	42.19
ENSG00000242699	49.16
ENSG00000278020	53.63
ENSG00000265278	42.98
ENSG00000279982	52.62
ENSG00000221269	34.38
ENSG00000222909	34.58
ENSG00000251842	40.78
ENSG00000206708	34.58
ENSG00000222552	51.72
ENSG00000283474	53.33
ENSG00000216915	43.68
ENSG00000273843	40.36
ENSG00000044115	44.15
ENSG00000201766	53.00
ENSG00000201398	43.38
ENSG00000260015	41.32
ENSG00000212319	36.08
ENSG00000276034	50.00
ENSG00000266802	59.74
ENSG00000108798	54.13
ENSG00000268756	53.20
ENSG00000275930	48.04
ENSG00000265850	43.66
ENSG00000280225	48.09
ENSG00000276632	41.28
ENSG00000169116	40.47
ENSG00000275811	47.68
ENSG00000200794	45.48
ENSG00000200448	43.00
ENSG00000283639	58.46
ENSG00000200220	39.25
ENSG00000186891	67.46
ENSG00000255200	47.54
ENSG00000212140	34.58
ENSG00000263861	43.66
ENSG00000142669	61.74
ENSG00000149256	44.45
ENSG00000252553	47.22
ENSG00000184160	69.62
ENSG00000278514	37.70
ENSG00000201600	48.09
ENSG00000135437	52.34
ENSG00000207647	46.67
ENSG00000265623	46.05
ENSG00000198301	40.57
ENSG00000211752	51.36
ENSG00000223212	40.99
ENSG00000239356	56.29
ENSG00000235134	61.71
ENSG00000278438	36.79
ENSG00000207147	50.00
ENSG00000201733	49.29
ENSG00000278073	70.49
ENSG00000199870	41.18
ENSG00000203876	41.95
ENSG00000278161	55.03
ENSG00000252139	54.22
ENSG00000222958	63.75
ENSG00000275207	47.79
ENSG00000272316	34.62
ENSG00000203878	42.64
ENSG00000207090	38.18
ENSG00000266188	62.50
ENSG00000276572	48.87
ENSG00000201432	42.86
ENSG00000239992	45.27
ENSG00000239703	50.00
ENSG00000224870	59.37
ENSG00000222321	40.00
ENSG00000099977	54.22
ENSG00000279413	62.77
ENSG00000278465	62.90
ENSG00000266676	68.42
ENSG00000212331	42.48
ENSG00000278554	46.50
ENSG00000196369	42.03
ENSG00000116285	42.80
ENSG00000221463	25.64
ENSG00000251880	43.55
ENSG00000283497	59.26
ENSG00000207309	41.01
ENSG00000238750	45.16
ENSG00000207083	43.93
ENSG00000266611	30.38
ENSG00000206965	45.79
ENSG00000199360	39.62
ENSG00000136935	44.12
ENSG00000199905	42.31
ENSG00000252491	40.69
ENSG00000201084	45.71
ENSG00000184459	43.11
ENSG00000163935	40.71
ENSG00000148513	36.73
ENSG00000233754	57.61
